"genome1","gene1","genome2","gene2","pident_nucl","palign_nucl"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01389","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01250","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01390","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01249","99.462","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01391","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01248","99.765","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01392","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01247","98.856","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01393","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01246","97.879","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01394","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01245","98.936","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01395","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01244","98.436","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01396","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01243","99.645","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01397","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01242","98.374","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01398","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01241","97.582","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01399","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01240","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01400","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01238","96.144","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01402","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01236","93.669","96.6322658753008"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01403","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01235","84.4855","100.338409475465"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01404","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01234","93.5745","100.302114803625"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01405","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01233","97.312","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01406","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01232","94.333","100.087260034904"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01407","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01231","94.825","96.9255663430421"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01408","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01230","96.597","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01409","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01229","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01410","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01228","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01411","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01227","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01412","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01226","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01413","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01225","98.71","99.3589743589744"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01414","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01224","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01415","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01223","91.605","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01416","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01222","88.179","100.771839486179"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01417","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01221","91.629","100.45045045045"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01418","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01219","95.814","55.9667955501289"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01419","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01218","90.974","100.308641975309"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01421","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01217","94.217","100.099800399202"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01422","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01216","94.615","100.076982294072"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01423","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01215","96.154","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01424","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01214","95.109","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01425","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01213","94.983","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01426","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01212","96.946","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01427","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01211","99.367","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01428","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01210","97.911","100.431034482759"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01429","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01209","95.361","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01430","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01208","94.715","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01431","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01207","98.039","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01432","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01206","98.83","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01433","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01205","96.232","99.8805256869773"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01435","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01204","89.539","99.4266994266994"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01436","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01203","96.323","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01437","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01202","96.194","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01438","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01201","97.666","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01439","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01200","95.761","99.7512437810945"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01440","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01199","97.032","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01441","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01198","98.276","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01442","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01197","95.146","100.055187637969"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01443","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_00232","92.428","58.6075993091537"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01444","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01195","95.67","100.019864918554"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01445","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01194","97.222","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01446","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01193","97.811","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01447","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01192","96.517","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01448","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01191","97.381","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01449","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01190","97.398","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01450","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01189","97.917","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01451","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01188","98.372","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01452","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01187","97.532","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01453","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01186","97.108","100.093370681606"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01454","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01185","98.017","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01455","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01184","98.113","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01456","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01183","95.238","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01457","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01182","96.958","99.6212121212121"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01458","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01181","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01459","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01180","96.454","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01461","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01179","81.799","99.486544415337"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01462","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01178","91.094","100.096899224806"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01463","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01177","99.172","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01464","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01176","97.582","99.780701754386"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01465","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01175","96.13","100.042087542088"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01467","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01173","94.122","98.5703536493604"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01468","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01172","93.709","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01469","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01171","86.78","102.475032566218"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01470","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01170","94.618","99.1573033707865"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01472","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01168","92.227","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01473","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01167","98.671","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01474","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01166","95.879","93.533954733608"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01475","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01165","94.069","100.104166666667"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01476","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01164","93.342","97.4059662775616"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01477","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01161","95.706","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01478","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01160","91.265","100.641025641026"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01479","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01159","97.855","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01480","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01158","98.42","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01481","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01157","98.184","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01482","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01156","97.237","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01483","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01155","98.662","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01484","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01154","96.604","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01485","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01153","97.076","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01486","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01152","95.459","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01487","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01151","98.077","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01488","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01150","94.8915","100.127877237852"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01489","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01149","96.759","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01490","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01148","96.25","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01491","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01147","97.487","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01492","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01146","98.113","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01493","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01145","95.516","100.136054421769"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01494","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01144","92.182","100.996677740864"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01495","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01143","95.585","100.333333333333"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01496","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01142","97.015","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01497","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01141","97.14","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01498","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01140","97.45","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01499","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01139","96.164","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01501","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01136","97.262","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01502","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01135","96.629","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01503","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01134","99.634","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01504","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01133","94.78","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01505","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01132","98.28","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01506","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01131","98.473","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01507","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01130","95.721","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01508","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01129","97.607","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01509","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01128","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01510","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01127","95.429","100.05081300813"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01511","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01126","96.732","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01512","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01125","98.013","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01513","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01124","98.124","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01515","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01122","96.473","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01517","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01118","97","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01518","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01117","97.646","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01519","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01116","97.932","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01520","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01115","96.303","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01521","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01114","95.0855","100.03367003367"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01522","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01113","97.378","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01523","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01112","95.238","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01524","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01111","96.552","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01525","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01110","97.491","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01526","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01109","97.076","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01527","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01108","95.58","100.138312586445"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01528","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01107","95.982","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01529","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01106","97.914","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01530","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01105","97.959","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01531","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01104","96.667","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01532","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01103","91.667","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01533","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01101","96.944","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01534","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01100","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01535","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01099","99.808","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01536","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01098","97.631","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01537","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01097","97.951","98.8255813037898"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01538","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01096","100","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01539","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01095","97.308","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01540","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01094","95.868","100.118203309693"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01541","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01093","96.711","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01542","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01092","96.684","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01544","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01089","94.587","100.069444444444"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01545","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01088","97.392","100"
"131980_spades_pomoxis_polished_min2000","HKMHBKFO_01546","JMF18_spades_pomoxis_polished_min2000","KHAFFMAE_01087","97.449","100"
